"","Gene","SPM.vs.Other","SM.vs.Other","FM.vs.Other","AveExpr","F","P.Value","adj.P.Val"
"14515","GRMZM2G325350",-0.445695925572004,-0.0489774652581962,0.4946733908302,5.89192912336453,4.28580316209436,0.0137625635118679,0.0205805839032447
"14516","GRMZM2G448368",-0.52390448443812,-0.0254960421779606,0.54940052661608,5.33093085118278,4.28572152482338,0.0137636870958573,0.0205805839032447
"14517","GRMZM2G080542",-0.415922819914503,-0.0884342407457188,0.504357060660221,6.02836977723252,4.28567552015956,0.0137643203042202,0.0205805839032447
"14518","GRMZM2G114036",-0.553667214885937,0.0117062822821703,0.541960932603767,5.26072086846181,4.28522600851368,0.0137705089173173,0.0205884189667509
"14519","GRMZM2G008710",-0.490682010071594,0.0187951133026796,0.471886896768914,5.74915378132102,4.28463114619575,0.0137787029110783,0.0205992510081869
"14520","GRMZM2G093038",-0.591719106046458,0.164918531142711,0.426800574903747,5.36497698882201,4.28392398589938,0.013788450108722,0.0206110884200153
"14521","GRMZM2G014356",-0.537462378547797,-0.0429360396464022,0.5803984181942,5.18414150038057,4.28391891766239,0.0137885199920318,0.0206110884200153
"14522","GRMZM5G863003",-0.454583555267961,-0.0714210848932337,0.526004640161195,5.64253503134247,4.28356071263028,0.0137934599939924,0.0206170529286323
"14523","GRMZM2G058910",-0.351276982143251,-0.1745798064941,0.525856788637351,6.21465573573248,4.28333412270375,0.0137965858072045,0.0206203051388267
"14524","GRMZM2G010136",-0.477842931722635,-0.0418883243625481,0.519731256085183,5.58249647019051,4.28311680659965,0.0137995843532864,0.0206233667014896
"14525","GRMZM2G105425",-0.532898385159682,0.1602724028077,0.372625982351983,5.83170442324355,4.28251443359167,0.0138078993545368,0.0206327059995989
"14526","GRMZM2G046846",-0.434162945788014,-0.0543698074405059,0.48853275322852,6.28986848261257,4.28250582594423,0.013808018208578,0.0206327059995989
"14527","GRMZM2G148796",-0.573913330087535,0.101716304976335,0.4721970251112,5.36137083492904,4.28245752545164,0.0138086851587659,0.0206327059995989
"14528","GRMZM2G029559",-0.495093033865603,0.0669347640716742,0.428158269793928,6.03682174770885,4.28205755366388,0.0138142093479418,0.0206395393795722
"14529","GRMZM2G416751",-0.528867603215319,0.0186603113235648,0.510207291891754,5.4432058156603,4.28184445057316,0.0138171535123437,0.0206425173197696
"14530","GRMZM2G119175",-0.331633794641846,-0.219029814849144,0.55066360949099,5.81951419290291,4.28170604128924,0.0138190660670219,0.0206439537543549
"14531","GRMZM2G000093",-0.516452911814191,-0.0256363915240181,0.542089303338209,5.3761838997453,4.28119493558022,0.0138261308758604,0.0206530862839051
"14532","GRMZM2G329864",-0.558874535837584,0.0424704544988619,0.516404081338722,5.31306784830882,4.28101197922715,0.0138286606857578,0.0206554437685837
"14533","GRMZM2G073404",-0.48448444054874,0.00389452107390476,0.480589919474835,5.73260619153103,4.2806339543939,0.0138338892511091,0.0206618316992069
"14534","GRMZM2G102572",-0.0939572588755366,0.52901460870843,-0.435057349832894,6.73418435557942,4.27819084504367,0.0138677282746744,0.0207109474287934
"14535","GRMZM2G005980",-0.494215398305569,0.05087278339006,0.443342614915508,5.89249717639391,4.27775769717638,0.0138737363527,0.0207184947555353
"14536","GRMZM2G092281",-0.519009944338978,-0.0335338748718952,0.552543819210873,5.33120477198933,4.27714588124237,0.0138822271227941,0.0207297483439302
"14537","GRMZM2G171556",-0.500378845066394,-0.00201705320585077,0.502395898272245,5.56834595850388,4.27588035588593,0.013899806554484,0.020754571168166
"14538","GRMZM2G082906",-0.534939675093123,0.276496421070694,0.25844325402243,6.13890863523745,4.27553440512131,0.0139046160350633,0.020760324367663
"14539","GRMZM2G051219",-0.435374222428751,-0.0574021965025611,0.492776418931312,6.46593379662498,4.27486809131493,0.0139138839600302,0.0207727330102768
"14540","GRMZM2G067235",-0.524706563451015,-0.0482070120733233,0.572913575524338,5.2418570915829,4.27463817751119,0.0139170833217909,0.0207760805077575
"14541","GRMZM2G105750",-0.532728473774321,-0.0286700626373451,0.561398536411666,5.26060428738751,4.27444371933258,0.0139197898756124,0.0207786919083999
"14542","GRMZM2G012999",-0.514557203459617,-0.0206287961664651,0.535185999626082,5.40658970268813,4.27405279523725,0.013925232520638,0.0207853869545433
"14543","GRMZM2G473533",-0.488760233663352,-0.0495547827928573,0.538315016456209,5.47452915146283,4.27336959556539,0.0139347494855502,0.0207981621627829
"14544","GRMZM2G130379",-0.544061302066353,-0.00229679145720851,0.546358093523561,5.2737637378936,4.27329827309582,0.0139357433817394,0.0207982154733248
"14545","GRMZM2G038833",-0.563253918227208,0.164375125579459,0.398878792647749,5.55755457957997,4.27311504933904,0.0139382969749277,0.0208005963656088
"14546","GRMZM2G179532",-0.525960506912543,0.00464906533960008,0.521311441572943,5.41234615759436,4.2692193350673,0.0139927025027647,0.0208785006111291
"14547","GRMZM2G011746",-0.577586569665915,0.162667427561035,0.414919142104881,5.44748324217333,4.26920027893437,0.0139929691521043,0.0208785006111291
"14548","GRMZM2G005624",-0.54709748364356,0.196930094401048,0.350167389242511,5.74116873117729,4.26917052125705,0.0139933855565607,0.0208785006111291
"14549","GRMZM2G002075",-0.518532761177805,0.101035542008309,0.417497219169496,5.80322428857229,4.26859625123871,0.0140014238461943,0.0208881809803127
"14550","GRMZM2G069408",-0.446852328691661,-0.0665453683728807,0.513397697064542,5.73634935936608,4.26856950970933,0.0140017982706878,0.0208881809803127
"14551","GRMZM2G049839",-0.43136641989476,-0.0575595021775843,0.488925922072344,6.15711839561825,4.26844782334704,0.0140035022022554,0.0208883545266567
"14552","GRMZM2G180211",-0.133048261225186,-0.423410973729906,0.556459234955092,7.24820038234383,4.2684237537943,0.0140038392643467,0.0208883545266567
"14553","GRMZM2G426847",-0.522724466029444,0.0726745847620269,0.450049881267417,5.64773573640943,4.26821740634838,0.014006729218969,0.0208912296039952
"14554","GRMZM2G017087",0.0971220222532789,0.431411355013179,-0.528533377266458,6.54166452793284,4.26715176837779,0.0140216632772051,0.0209109020913758
"14555","GRMZM2G120440",-0.484218320927722,-0.0969551018756465,0.581173422803369,5.31451630202366,4.26713876767355,0.0140218455698874,0.0209109020913758
"14556","GRMZM2G118403",-0.296358472877688,-0.242097796153527,0.538456269031215,6.04038964505891,4.26675123565412,0.014027280537061,0.020917570166079
"14557","GRMZM2G427404",-0.461817429441936,-0.0178700072945182,0.479687436736454,6.59135877940188,4.26661372922744,0.0140292095109038,0.0209190095241931
"14558","GRMZM5G853305",-0.535770435734404,0.0989317054069652,0.436838730327439,5.6257390179032,4.26642489352152,0.0140318589767343,0.0209215229392083
"14559","GRMZM2G122116",-0.531250872481634,0.0274575120292773,0.503793360452357,5.44695955677656,4.26634696082329,0.0140329525599779,0.0209217163450018
"14560","GRMZM5G834874",-0.510717248715657,-0.000155071391042316,0.510872320106699,5.5020237493834,4.26426423237134,0.014062209846455,0.0209638960801616
"14561","GRMZM2G109595",-0.516052764867557,-0.00106780214757007,0.517120567015128,5.45980612922121,4.26409769155647,0.0140645519733662,0.0209659477463008
"14562","GRMZM2G080499",-0.509195753651183,-0.00539927552225228,0.514595029173436,5.48895959991936,4.26402571835091,0.0140655642806856,0.0209660169122759
"14563","GRMZM5G884600",-0.468911612594717,-0.0652697013195369,0.534181313914253,7.18106621697254,4.26153430364277,0.0141006511242026,0.0210168738104746
"14564","GRMZM2G108861",-0.568828389565467,0.13463375185214,0.434194637713327,5.45623111268102,4.26134289087589,0.0141033504271814,0.021019453747075
"14565","GRMZM2G443445",-0.506022633379809,0.405218829945627,0.100803803434182,6.06278046709643,4.25956586843599,0.014128434678406,0.0210553932804312
"14566","GRMZM2G009849",-0.455041872563828,-0.0868366988625553,0.541878571426383,5.54978701846153,4.25812429516597,0.0141488165396291,0.021084320459233
"14567","GRMZM2G132367",-0.330652984535023,-0.227575649345349,0.558228633880372,5.74815703548725,4.25791333762615,0.0141518016540128,0.0210873211163591
"14568","GRMZM2G065105",-0.503323379514931,0.0903163141387604,0.41300706537617,6.41392783969095,4.25712644846818,0.0141629419358087,0.0211024723818413
"14569","GRMZM2G318296",-0.532165829676239,-0.0164365819943928,0.548602411670631,5.29687063914262,4.256665269216,0.0141694750971428,0.0211107575302754
"14570","GRMZM2G056393",-0.536283077260308,0.0935939503777603,0.442689126882547,5.59407061517985,4.25655445494808,0.0141710453641549,0.0211116479529406
"14571","GRMZM5G841619",-0.375894624500595,-0.143429912699006,0.5193245371996,6.06214485686554,4.25641374580597,0.0141730395000841,0.0211131696787335
"14572","GRMZM2G122569",-0.557957818218483,0.0401655393374396,0.517792278881044,5.30119470286983,4.25256632694331,0.0142276741534011,0.0211931028804368
"14573","GRMZM2G145496",-0.506602202672735,-0.0159751325333,0.522577335206035,5.46912797099995,4.25210811938199,0.0142341948750861,0.0212013610072475
"14574","GRMZM2G055807",-0.421131202738341,-0.144442571476312,0.565573774214652,5.52933151740671,4.25197724410567,0.014236057901183,0.0212026809937614
"14575","GRMZM2G018689",-0.524614429865909,0.0129478134729721,0.511666616392936,5.44146714708625,4.25163412868488,0.0142409433502686,0.0212085019801668
"14576","GRMZM2G326472",-0.543226949884707,0.221944752541178,0.321282197343529,6.62070835501563,4.25105075047471,0.0142492536300939,0.0212194222897103
"14577","GRMZM2G369340",-0.511399811745743,0.125433142624351,0.385966669121393,6.20127905287092,4.25048897862405,0.0142572607085413,0.0212298896164915
"14578","GRMZM2G035451",-0.532661736786436,0.0272174337130662,0.50544430307337,5.4303396062325,4.24888632327541,0.0142801285033749,0.021262482459477
"14579","GRMZM2G157598",-0.527559951050726,0.0303783894925278,0.497181561558198,5.47705710432545,4.24868410699941,0.0142830164697687,0.0212653237871458
"14580","GRMZM2G072054",-0.477362444977539,0.0271952692093471,0.450167175768191,6.42494731903581,4.2480279640698,0.0142923912452988,0.0212778219732823
"14581","GRMZM2G171967",-0.481288725381973,-0.0361498929420878,0.517438618324062,5.57091161193179,4.24734595186611,0.0143021421552899,0.0212908783775271
"14582","GRMZM2G160966",-0.457074366237392,-0.132874667841834,0.589949034079225,5.33195664429898,4.24700071174876,0.0143070806809655,0.0212967695282565
"14583","GRMZM2G122076",-0.522036017779997,0.133473164650408,0.388562853129589,5.8676197949013,4.2467322053696,0.014310922739181,0.0212989315338156
"14584","GRMZM2G148411",-0.498558031552632,0.0311692084984529,0.467388823054179,5.7051151615106,4.24671519555091,0.0143111661674525,0.0212989315338156
"14585","GRMZM2G168693",-0.537583536853307,0.0943568003272093,0.443226736526098,5.58392443089629,4.24669348696075,0.0143114768460657,0.0212989315338156
"14586","GRMZM2G145027",-0.418910316931501,-0.086419021076146,0.505329338007647,6.55430977831446,4.24638832674743,0.0143158448058228,0.0213039714352934
"14587","GRMZM2G019926",-0.542128790672977,0.288302994055718,0.253825796617259,5.85950607291807,4.24609028989389,0.014320112091037,0.021308860838284
"14588","GRMZM2G078941",-0.491063052930797,0.056501661443459,0.434561391487338,6.4629306412321,4.2459468024038,0.0143221669954017,0.0213104576914032
"14589","GRMZM2G071745",-0.291315023043243,-0.241636846499133,0.532951869542376,6.31818351214915,4.2448281530167,0.0143381974432868,0.0213315319779038
"14590","GRMZM2G341747",-0.488631512440138,0.0367824562721695,0.451849056167969,5.86052416078258,4.2448212838806,0.0143382959346548,0.0213315319779038
"14591","GRMZM2G097106",-0.512603383516712,0.00291681309629421,0.509686570420417,5.49017537225713,4.24371725227744,0.0143541346080913,0.0213536320884949
"14592","GRMZM2G027991",-0.552782378098498,0.108283440259325,0.444498937839173,5.5109405658888,4.24330675817976,0.0143600281051653,0.0213609354475546
"14593","GRMZM5G892991",-0.570359380091238,0.0523598095821027,0.517999570509136,5.25545445932658,4.24270505039792,0.0143686712458854,0.021372327695689
"14594","GRMZM2G121612",-0.571923200513144,0.147576156722473,0.424347043790671,5.44816729231892,4.24095681407915,0.0143938130493134,0.0214082572323144
"14595","GRMZM2G020976",-0.542791342441467,0.0287283716675804,0.514062970773888,5.35993990548261,4.24040244693883,0.0144017947184749,0.02141866092218
"14596","GRMZM2G303135",-0.54985717359274,-0.00963230415275973,0.559489477745499,5.20043016049944,4.2382565657258,0.0144327324416628,0.0214632015880195
"14597","GRMZM2G042195",-0.544900954119354,0.0268914632695023,0.518009490849852,5.33990620579637,4.23787162689118,0.0144382892303126,0.0214699942476649
"14598","GRMZM2G042889",-0.534359140027196,0.00193703739332873,0.532422102633867,5.33282551398603,4.23737220885047,0.0144455017733184,0.0214785115038908
"14599","GRMZM2G035899",-0.555794195626818,0.222350575457966,0.333443620168853,5.67464296406509,4.23733799538794,0.0144459960124068,0.0214785115038908
"14600","GRMZM2G086788",-0.48258406330565,-0.0455388262067391,0.528122889512389,5.51647826766232,4.2363257373663,0.0144606264914115,0.021498791686478
"14601","GRMZM2G048022",-0.593381435795883,0.235789494750986,0.357591941044896,5.40671116862767,4.23504176078337,0.0144792055221688,0.0215249390496675
"14602","GRMZM2G361391",-0.538837043268805,0.139813162591943,0.399023880676862,5.68174307642348,4.23415765830311,0.0144920122840938,0.0215425023036941
"14603","GRMZM2G135322",-0.440199227829433,-0.0790162670364176,0.519215494865851,5.6968410418415,4.2336673527406,0.0144991195405501,0.0215515913680189
"14604","GRMZM2G328168",-0.364413364200483,-0.154981073341515,0.519394437541997,6.34644101319474,4.23347289557042,0.0145019392724557,0.0215543066179077
"14605","GRMZM2G392168",-0.364634016868451,-0.174811167929628,0.53944518479808,5.81749961040485,4.23258550002422,0.0145148139403939,0.0215719651756378
"14606","GRMZM2G120563",-0.496396970623906,-0.0447307942285486,0.541127764852454,5.42583459066973,4.23145850821902,0.0145311812379314,0.0215948117178242
"14607","GRMZM2G057380",-0.550852750674355,0.0630148706982681,0.487837879976087,5.39873928725085,4.23124254485805,0.0145343197795632,0.0215979972023824
"14608","GRMZM2G022782",-0.530725015780676,0.0113290899856584,0.519395925795017,5.38374063359123,4.2310337799631,0.0145373543520503,0.0216010277632533
"14609","GRMZM2G044060",-0.498820348862543,0.00969921247956806,0.489121136382975,5.60616990171839,4.2305347271338,0.0145446110704625,0.0216097450508177
"14610","GRMZM2G151236",-0.538293006523419,0.218846647481255,0.319446359042164,6.54791024821934,4.23049340053512,0.0145452121621877,0.0216097450508177
"14611","AC203570.4-FG005",-0.342332233357678,-0.233451407341765,0.575783640699443,5.58611786928476,4.22809247357801,0.014580176110312,0.0216602082438185
"14612","GRMZM5G871861",-0.522028938947625,0.100072619277461,0.421956319670164,5.73054434530844,4.22755563004187,0.0145880054849991,0.0216703563548721
"14613","GRMZM2G475168",-0.46074495991453,-0.0182708583632394,0.479015818277769,5.86940105074853,4.22746003458119,0.0145894000987621,0.0216709449492733
"14614","GRMZM2G094360",-0.462105663871118,-0.124162116349513,0.586267780220631,5.32807979994504,4.2270399747352,0.0145955298072528,0.0216785664428787
"14615","GRMZM2G438299",-0.479100505301622,0.0381674694828442,0.440933035818777,6.08149377180703,4.22662312839461,0.0146016151686841,0.0216861210298637
"14616","GRMZM2G509876",0.564513363741878,-0.397509857081515,-0.167003506660363,5.75535279748907,4.22644689997025,0.0146041886150689,0.0216884590913167
"14617","GRMZM2G178645",-0.470304894890177,-0.137642564822907,0.607947459713083,5.20817406506816,4.22567112305872,0.0146155226031628,0.0217038060904599
"14618","GRMZM2G133844",-0.518457015283225,-0.051646407222345,0.57010342250557,5.25001898369808,4.22554869586691,0.0146173120500882,0.0217049784757979
"14619","GRMZM2G138583",-0.553391633958645,0.114807683108825,0.438583950849821,5.51278836892589,4.22517250708158,0.0146228119533893,0.021711659912461
"14620","GRMZM2G015324",-0.50809524907859,0.0533961447760767,0.454699104302513,5.6925565779022,4.22507056745021,0.0146243026734298,0.0217123880868308
"14621","GRMZM2G084369",-0.56745409141258,0.112681382311665,0.454772709100915,5.40318742705603,4.22493900655103,0.0146262267864056,0.0217137595667684
"14622","GRMZM5G821027",-0.523100730057205,0.0386719234960289,0.484428806561176,5.52370749207889,4.22450315298653,0.0146326030689475,0.0217217399955255
"14623","GRMZM2G164649",-0.505865280648008,-0.046296429750305,0.552161710398313,5.349158915519,4.22416449228549,0.0146375593957701,0.0217276115875392
"14624","GRMZM2G033491",-0.479013152004296,0.00682117137832394,0.472191980625972,5.78143259689879,4.22345612081091,0.0146479318986623,0.0217415214573553
"14625","GRMZM2G049076",-0.546204186265055,0.00692925786611776,0.539274928398938,5.26845124197914,4.22291648870347,0.0146558385261656,0.0217517696443727
"14626","GRMZM2G039029",-0.500459189549291,0.00268749731902407,0.497771692230267,5.56938415720141,4.22275937723808,0.0146581413073248,0.0217536999327767
"14627","GRMZM5G831200",-0.476146614485561,-0.12334293415425,0.599489548639811,5.23148072587387,4.22244066212652,0.014662813823028,0.0217591465674879
"14628","GRMZM2G053833",-0.524773164176388,0.00178576786250062,0.522987396313888,5.38889033293472,4.22144561077917,0.0146774113371122,0.0217793198306917
"14629","GRMZM2G054537",-0.406323718536206,-0.113678877838564,0.52000259637477,5.82773612494603,4.22115978347672,0.0146816071416108,0.021784056641999
"14630","GRMZM2G006006",-0.513629596616136,0.118937125660946,0.39469247095519,5.92158420792944,4.21980523913953,0.0147015075043443,0.0218120930888105
"14631","GRMZM2G136887",-0.436860261189493,-0.0475912512005654,0.484451512390058,6.03853587430387,4.21901397358669,0.0147131449043371,0.0218278670831481
"14632","GRMZM2G109987",-0.54669765065545,0.0433240737752727,0.503373576880177,5.36713464583552,4.21884773649059,0.0147155909781289,0.0218300039482822
"14633","GRMZM2G123371",-0.401912781258588,-0.102575767641838,0.504488548900427,6.39434286116209,4.21870283009279,0.0147177235159144,0.0218316754347324
"14634","GRMZM2G156568",-0.476913810336323,-0.0111200588284488,0.488033869164772,5.69998554565387,4.21797944532051,0.0147283739447031,0.0218459809241305
"14635","GRMZM2G167031",-0.450144355653377,-0.0236513496452684,0.473795705298645,6.03586762780053,4.21764783790121,0.0147332587926585,0.0218517331980489
"14636","GRMZM2G041799",-0.513968803135742,0.0863249695721651,0.427643833563577,5.75711971538792,4.21493542303326,0.0147732757496213,0.0219095875526975
"14637","GRMZM2G060194",-0.550843922592205,0.00705596620736815,0.543787956384837,5.23959993973786,4.21471650132345,0.014776510294451,0.0219128873711385
"14638","GRMZM2G030794",-0.544067208351702,0.350089551763175,0.193977656588527,5.7114299289435,4.21413459895873,0.0147851112829588,0.0219241443850186
"14639","GRMZM2G476538",-0.507516409817515,-0.0825235067125418,0.590039916530057,5.19488638937965,4.21388565209,0.0147887924483046,0.0219281049855114
"14640","GRMZM2G004138",-0.541349477236094,0.151841259554755,0.389508217681339,6.86994038853852,4.21378895940177,0.0147902224855382,0.0219287274092277
"14641","GRMZM2G116557",0.127054874199659,0.407896508541577,-0.534951382741236,6.59772066699444,4.21348402145119,0.0147947332733917,0.0219339171116891
"14642","GRMZM2G131815",-0.362549771958174,-0.158801593958049,0.521351365916223,6.04843291483493,4.21326663326092,0.0147979498232909,0.0219371874651244
"14643","GRMZM2G001084",-0.471505540522853,0.0182018563741173,0.453303684148735,6.01326946067075,4.21315025642019,0.0147996720621531,0.0219382422851257
"14644","GRMZM2G413835",-0.479358196330556,-0.0543568984034644,0.53371509473402,5.49739055911857,4.21302971988917,0.0148014560708006,0.0219393885190384
"14645","GRMZM2G024973",-0.437110592922549,0.492755969254905,-0.0556453763323561,6.33044181312137,4.21277761317278,0.014805188087702,0.0219434218253096
"14646","GRMZM2G332562",-0.541639590909008,0.0626679369426237,0.478971653966385,5.45506791553004,4.21084291136282,0.0148338594382056,0.0219844157425707
"14647","GRMZM2G063643",-0.544636176068214,0.155650219672877,0.388985956395337,5.65934330386558,4.21058422316182,0.0148376972789983,0.0219886022487838
"14648","AC231745.1-FG004",-0.520936023015271,0.00942433451460989,0.511511688500662,5.43864134423952,4.21027315713991,0.0148423135004027,0.021993941619316
"14649","GRMZM2G062260",-0.438223436111123,-0.0608369560090671,0.49906039212019,5.8485563243482,4.20982730626745,0.0148489324342452,0.0220022477587362
"14650","GRMZM2G112836",-0.52149913832464,-0.0596209852785279,0.581120123603168,5.1930919908844,4.20964343995032,0.0148516629037783,0.022004791466854
"14651","GRMZM2G073275",0.391965477304117,-0.669215824187398,0.277250346883281,8.45473759783131,4.20829787408032,0.0148716602453473,0.0220329163391924
"14652","GRMZM2G039251",-0.41231937618655,-0.0874589326030351,0.499778308789585,6.43738506592478,4.20792801795499,0.0148771616372819,0.0220395625511085
"14653","GRMZM2G167554",-0.523188009817138,0.138464294094878,0.38472371572226,5.83509122978657,4.20708990552433,0.0148896355979436,0.0220565365651378
"14654","GRMZM2G162413",-0.468365792446969,-0.0234440818002648,0.491809874247234,5.71168655916356,4.20640555349881,0.0148998288377087,0.022070129981664
"14655","GRMZM2G135763",-0.528796124371541,0.0403103758278807,0.488485748543661,5.48301651315145,4.20609816718884,0.0149044095451016,0.0220754086377329
"14656","GRMZM2G003379",-0.513020555893568,0.0137112454989481,0.499309310394619,5.50587983765792,4.2055498010394,0.0149125848601016,0.0220860103011303
"14657","GRMZM5G886044",-0.50382163500115,-0.005101044802168,0.508922679803318,5.50487163246515,4.20544580385469,0.0149141358075894,0.0220868002892499
"14658","GRMZM2G169927",-0.555879696563912,0.057759207777639,0.498120488786273,5.34023961368834,4.20412008165363,0.0149339209204231,0.0221145918610113
"14659","GRMZM2G070708",-0.474957819068019,-0.0163242073593519,0.491282026427371,5.69171741954197,4.20341173651296,0.0149445030381916,0.0221287525033759
"14660","GRMZM2G415012",-0.510660587043573,0.0591984556748555,0.451462131368718,5.67842373216976,4.20334346152571,0.0149455234087786,0.0221287538274862
"14661","GRMZM2G163427",-0.457711033050795,-0.00368008653289476,0.461391119583689,6.30109340058273,4.20302263906512,0.0149503190376049,0.0221343445215368
"14662","GRMZM2G046782",0.356955538017679,-0.554246068424714,0.197290530407035,6.94848312140179,4.20278359305349,0.0149538932789305,0.0221377645206553
"14663","GRMZM2G052266",-0.514711696049011,0.460445012301468,0.0542666837475427,5.52826179306377,4.20273173298846,0.0149546688089178,0.0221377645206553
"14664","GRMZM2G068271",-0.503163802467569,1.64600324041864e-05,0.503147342435164,5.52639688303391,4.20195566917863,0.0149662790907454,0.0221534406671931
"14665","GRMZM2G059753",-0.508671378165053,0.455025098000956,0.0536462801640969,6.76383807144046,4.20157593712258,0.0149719633458546,0.0221603434289205
"14666","GRMZM2G074735",-0.571538699655222,0.469239028548391,0.10229967110683,7.47387838427916,4.20139164944854,0.0149747227484095,0.0221629164037213
"14667","GRMZM2G360688",-0.397146777585575,-0.108043658514012,0.505190436099587,6.08208904940274,4.2012611983777,0.0149766763444493,0.0221642964977579
"14668","GRMZM2G044354",-0.482247572868826,0.0323361271305505,0.449911445738276,5.88687746983349,4.20065487815666,0.0149857597596117,0.0221762272526679
"14669","GRMZM2G432583",-0.553393396672709,0.0510618634176718,0.502331533255037,5.33709990573301,4.20025598379677,0.0149917386870593,0.0221835626110375
"14670","GRMZM2G151801",-0.48475757315422,-0.00273879204344096,0.487496365197661,5.66651293429262,4.20004288022877,0.0149949338204991,0.0221867780168885
"14671","GRMZM2G156818",-0.54776061680784,0.0429223615230336,0.504838255284806,5.35080676581751,4.19969257037516,0.0150001876137449,0.0221930388074396
"14672","GRMZM2G040145",-0.468357593220304,-0.0176271398131576,0.485984733033462,5.74608811655274,4.19941627781224,0.0150043326266166,0.0221976583964926
"14673","GRMZM2G163996",-0.518441871577504,0.152084326564593,0.366357545012911,5.99038338698585,4.19864222790213,0.015015951225045,0.0222132921572521
"14674","GRMZM2G037134",-0.492467950640521,0.0751209135566859,0.417347037083835,6.08771070282151,4.19857592319052,0.0150169468863687,0.0222132921572521
"14675","GRMZM2G046841",0.824307481830255,-0.247850352810905,-0.576457129019349,10.3466304191584,4.19750151783693,0.0150330898449856,0.0222356557529987
"14676","GRMZM2G158818",-0.535477009352526,0.164085055608982,0.371391953743544,5.7617233185195,4.1972062034411,0.0150375299884176,0.0222407076811523
"14677","GRMZM2G070312",-0.330168641988648,-0.195141064107325,0.525309706095974,6.35111131223502,4.19627115700114,0.0150515973530936,0.0222599967395414
"14678","GRMZM2G471805",-0.518328402134718,-0.0375458353040234,0.555874237438742,5.28882223251461,4.1953639282655,0.0150652587908171,0.0222786828800569
"14679","GRMZM2G110626",-0.412375438808959,-0.118982903252207,0.531358342061166,5.70193717445843,4.19482324572588,0.0150734065156679,0.0222892132862652
"14680","GRMZM2G165234",-0.51349877516378,0.104592270046287,0.408906505117492,6.64429286458361,4.1945284749087,0.0150778503709515,0.0222942656779205
"14681","GRMZM2G434518",-0.538618726225899,0.167853819579618,0.370764906646281,5.72784292694455,4.19435205825029,0.0150805105895764,0.0222966802572949
"14682","GRMZM2G065908",-0.495441694196503,0.454026876638176,0.0414148175583278,6.62034242523727,4.19375103475515,0.015089577055066,0.0223073084073496
"14683","GRMZM2G131152",-0.459244775547233,-0.0678823436392508,0.527127119186484,5.57713021364468,4.19373928097996,0.0150897544156047,0.0223073084073496
"14684","GRMZM2G156734",-0.488240256376288,0.0575512805527008,0.430688975823588,5.97492761548066,4.19280675500799,0.0151038325666084,0.0223265996792973
"14685","GRMZM2G069631",-0.511672363755631,0.0433001640158799,0.468372199739751,5.60862985057826,4.19269001650869,0.0151055958682765,0.0223276856599803
"14686","GRMZM2G169615",-0.47829684672493,0.0407524625828604,0.43754438414207,6.10095070246675,4.19257040316355,0.0151074028071935,0.022328835988897
"14687","GRMZM2G114706",-0.500036599752865,0.0832669395401044,0.416769660212761,5.93259880399368,4.19051090720828,0.0151385485033784,0.0223733460757358
"14688","GRMZM2G032684",-0.557626267868005,0.106848424226575,0.45077784364143,5.44258345098295,4.18970475128028,0.0151507574544937,0.022389865285079
"14689","GRMZM2G302778",-0.526804752693826,0.0909572686597291,0.435847484034097,5.63527549429657,4.18908130047686,0.0151602061514939,0.0224023034055638
"14690","GRMZM2G090542",-0.455006832696916,-0.0454744938659326,0.500481326562848,5.72296559084318,4.18884417005204,0.0151638015238883,0.0224052574697939
"14691","GRMZM2G096491",-0.486928994171531,-0.00614296529934899,0.49307195947088,5.62349691984699,4.18881329782346,0.0151642696714614,0.0224052574697939
"14692","GRMZM5G864266",-0.537256906923889,0.153998420977575,0.383258485946314,5.70957573650769,4.18816738979634,0.015174067558894,0.0224182078977235
"14693","GRMZM2G008287",-0.511567533518318,0.0217581032433922,0.489809430274926,5.53365671816611,4.18777528773272,0.015180018508711,0.0224254734737685
"14694","GRMZM2G041930",-0.529471340217579,0.159450209518543,0.370021130699037,5.80613042371311,4.18742985857928,0.0151852630354078,0.0224316945315477
"14695","GRMZM2G066755",-0.521297870200099,0.0236301682865059,0.497667701913593,5.47568597316662,4.18710234576866,0.0151902372180944,0.0224375154172138
"14696","GRMZM5G823004",-0.519770010047403,0.125250253233206,0.394519756814196,5.82391403546195,4.18632095269597,0.0152021114028277,0.0224535268174863
"14697","GRMZM2G414995",-0.209093761115726,0.550159638233562,-0.341065877117837,6.65684111745222,4.18548904753804,0.0152147633796078,0.0224694958572162
"14698","GRMZM2G026301",-0.543591336289007,0.307614843992647,0.23597649229636,5.76198747469804,4.18541218978549,0.0152159327970655,0.0224694958572162
"14699","GRMZM2G448701",-0.494887572571129,-0.0311590247545808,0.52604659732571,5.45884113010193,4.18535785949005,0.0152167595056474,0.0224694958572162
"14700","GRMZM2G083382",-0.471733584416226,-0.092832303705924,0.56456588812215,5.38202102971716,4.18533785553669,0.0152170639040393,0.0224694958572162
"14701","GRMZM2G111123",-0.519566935333185,-0.00376136748118272,0.523328302814368,5.38998508528043,4.18460350309407,0.0152282426961711,0.0224844728904898
"14702","GRMZM2G011456",-0.468168104730617,-0.0332444609139917,0.501412565644609,5.66051240323844,4.18441972147822,0.0152310416244083,0.0224870758739904
